no,indicador,cve_ent,year,valor
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,05,2021,4.94919
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,06,2021,73.63209
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,07,2021,9.78299
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,08,2021,70.71851
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,09,2021,11.56088
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,10,2021,7.86018
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,11,2021,66.11228
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,12,2021,39.93517
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,13,2021,9.02485
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,14,2021,26.36046
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,15,2021,18.00932
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,16,2021,55.05289
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,17,2021,59.55363
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,18,2021,17.39224
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,19,2021,17.84253
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,20,2021,18.31173
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,21,2021,12.02903
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,22,2021,9.25819
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,23,2021,34.54306
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,24,2021,27.51409
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,25,2021,20.43964
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,26,2021,68.41599
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,27,2021,18.30652
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,28,2021,20.23781
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,29,2021,11.58887
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,30,2021,11.31818
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,31,2021,2.30048
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,32,2021,106.74138
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,01,2022,5.56626
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,02,2022,72.96994
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,03,2022,9.53812
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,04,2022,9.83664
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,05,2022,4.85695
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,06,2022,112.72893
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,07,2022,8.46
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,08,2022,54.92174
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,09,2022,8.03235
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,10,2022,6.42153
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,11,2022,67.11405
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,12,2022,38.44497
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,13,2022,12.16175
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,14,2022,21.32288
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,15,2022,18.68853
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,16,2022,46.90395
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,17,2022,58.30216
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,18,2022,15.09458
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,19,2022,23.13183
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,20,2022,18.56504
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,21,2022,15.6635
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,22,2022,7.65485
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,23,2022,32.52138
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,24,2022,25.84523
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,25,2022,18.72713
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,26,2022,57.09252
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,27,2022,14.3021
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,28,2022,12.31975
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,29,2022,11.25432
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,30,2022,9.31979
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,31,2022,1.94183
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,32,2022,86.95303
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,01,2023,6.94978
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,02,2023,63.95695
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,03,2023,5.53145
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,04,2023,10.94402
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,05,2023,3.49741
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,06,2023,112.09327
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,07,2023,10.54428
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,08,2023,54.61081
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,09,2023,8.06798
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,10,2023,5.00143
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,11,2023,60.0858
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,12,2023,47.86063
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,13,2023,12.17547
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,14,2023,20.05607
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,15,2023,16.74169
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,16,2023,37.3894
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,17,2023,76.3717
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,18,2023,11.35904
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,19,2023,22.62118
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,20,2023,19.43056
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,21,2023,14.36137
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,22,2023,8.87442
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,23,2023,34.75926
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,24,2023,18.90106
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,25,2023,20.65104
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,26,2023,48.12226
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,27,2023,11.12113
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,28,2023,15.19432
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,29,2023,9.83796
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,30,2023,9.70291
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,31,2023,2.12039
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,32,2023,64.4083
360,"Tasa de suicidios por cada 100,000 habitantes",01,2010,8.36269333211311
360,"Tasa de suicidios por cada 100,000 habitantes",02,2010,6.63598081995233
360,"Tasa de suicidios por cada 100,000 habitantes",03,2010,13.8543373958691
360,"Tasa de suicidios por cada 100,000 habitantes",04,2010,14.8192796740513
360,"Tasa de suicidios por cada 100,000 habitantes",05,2010,12.149477845531
360,"Tasa de suicidios por cada 100,000 habitantes",06,2010,9.40948189729158
360,"Tasa de suicidios por cada 100,000 habitantes",07,2010,3.58908640228506
360,"Tasa de suicidios por cada 100,000 habitantes",08,2010,13.2755669290042
360,"Tasa de suicidios por cada 100,000 habitantes",09,2010,8.38494838007314
360,"Tasa de suicidios por cada 100,000 habitantes",10,2010,11.2587348781566
360,"Tasa de suicidios por cada 100,000 habitantes",11,2010,10.1825995417435
360,"Tasa de suicidios por cada 100,000 habitantes",12,2010,5.28414750438289
360,"Tasa de suicidios por cada 100,000 habitantes",13,2010,4.16343606476798
360,"Tasa de suicidios por cada 100,000 habitantes",14,2010,10.7220230533136
360,"Tasa de suicidios por cada 100,000 habitantes",15,2010,6.89713666119357
360,"Tasa de suicidios por cada 100,000 habitantes",16,2010,6.83216103104197
360,"Tasa de suicidios por cada 100,000 habitantes",17,2010,4.99073871612638
360,"Tasa de suicidios por cada 100,000 habitantes",18,2010,8.29680703273329
360,"Tasa de suicidios por cada 100,000 habitantes",19,2010,10.0777584408661
360,"Tasa de suicidios por cada 100,000 habitantes",20,2010,6.77333624948551
360,"Tasa de suicidios por cada 100,000 habitantes",21,2010,6.99202598205241
360,"Tasa de suicidios por cada 100,000 habitantes",22,2010,9.19818200725398
360,"Tasa de suicidios por cada 100,000 habitantes",23,2010,19.5418776344388
360,"Tasa de suicidios por cada 100,000 habitantes",24,2010,12.5360288819983
360,"Tasa de suicidios por cada 100,000 habitantes",25,2010,7.92611502310525
360,"Tasa de suicidios por cada 100,000 habitantes",26,2010,12.4677677569906
360,"Tasa de suicidios por cada 100,000 habitantes",27,2010,16.6027343930836
360,"Tasa de suicidios por cada 100,000 habitantes",28,2010,9.95602435714683
360,"Tasa de suicidios por cada 100,000 habitantes",29,2010,5.56425507365494
360,"Tasa de suicidios por cada 100,000 habitantes",30,2010,6.79438787633723
360,"Tasa de suicidios por cada 100,000 habitantes",31,2010,20.8008275086181
360,"Tasa de suicidios por cada 100,000 habitantes",32,2010,6.75935613553313
360,"Tasa de suicidios por cada 100,000 habitantes",01,2011,16.1304358751563
360,"Tasa de suicidios por cada 100,000 habitantes",02,2011,9.06759826770593
360,"Tasa de suicidios por cada 100,000 habitantes",03,2011,8.91951368497796
360,"Tasa de suicidios por cada 100,000 habitantes",04,2011,19.0057680803104
360,"Tasa de suicidios por cada 100,000 habitantes",05,2011,11.9939931244723
360,"Tasa de suicidios por cada 100,000 habitantes",06,2011,14.2801257704727
360,"Tasa de suicidios por cada 100,000 habitantes",07,2011,9.23577456113566
360,"Tasa de suicidios por cada 100,000 habitantes",08,2011,16.2393856749189
360,"Tasa de suicidios por cada 100,000 habitantes",09,2011,9.25137765352773
360,"Tasa de suicidios por cada 100,000 habitantes",10,2011,10.1749968857665
360,"Tasa de suicidios por cada 100,000 habitantes",11,2011,12.7522433536638
360,"Tasa de suicidios por cada 100,000 habitantes",12,2011,5.1821610147157
360,"Tasa de suicidios por cada 100,000 habitantes",13,2011,8.27665904276222
360,"Tasa de suicidios por cada 100,000 habitantes",14,2011,12.010764486973
360,"Tasa de suicidios por cada 100,000 habitantes",15,2011,7.56678943891687
360,"Tasa de suicidios por cada 100,000 habitantes",16,2011,6.72932368245825
360,"Tasa de suicidios por cada 100,000 habitantes",17,2011,6.67693198193804
360,"Tasa de suicidios por cada 100,000 habitantes",18,2011,8.12566321188463
360,"Tasa de suicidios por cada 100,000 habitantes",19,2011,9.08851640996604
360,"Tasa de suicidios por cada 100,000 habitantes",20,2011,7.27940248806083
360,"Tasa de suicidios por cada 100,000 habitantes",21,2011,8.62676997568182
360,"Tasa de suicidios por cada 100,000 habitantes",22,2011,10.4194077150743
360,"Tasa de suicidios por cada 100,000 habitantes",23,2011,17.3432333062392
360,"Tasa de suicidios por cada 100,000 habitantes",24,2011,12.0110122689068
360,"Tasa de suicidios por cada 100,000 habitantes",25,2011,7.71228269654897
360,"Tasa de suicidios por cada 100,000 habitantes",26,2011,12.8642286470018
360,"Tasa de suicidios por cada 100,000 habitantes",27,2011,16.4685446286617
360,"Tasa de suicidios por cada 100,000 habitantes",28,2011,8.82566902967257
360,"Tasa de suicidios por cada 100,000 habitantes",29,2011,8.455672504266
360,"Tasa de suicidios por cada 100,000 habitantes",30,2011,7.93141423196828
360,"Tasa de suicidios por cada 100,000 habitantes",31,2011,18.5152014384116
360,"Tasa de suicidios por cada 100,000 habitantes",32,2011,10.770055350905
360,"Tasa de suicidios por cada 100,000 habitantes",01,2012,18.8018551672516
360,"Tasa de suicidios por cada 100,000 habitantes",02,2012,6.78959475213609
360,"Tasa de suicidios por cada 100,000 habitantes",03,2012,12.6544241621866
